ID,ha_tenido_CREDITO_DE_CONSUMO,ha_tenido_CREDITO_DE_MATERIALES,ha_tenido_CREDITO_AUTO,ha_tenido_TDC,tiene_cuenta_COBRANZA,tiene_cuenta_BANCO_XYZ,tiene_cuenta_OTRO_BANCO,tiene_cuenta_revolvente,tiene_saldo_vencido,tiempo_vida_crediticia,numero_mora_historico,numero_mora_leve,numero_mora_alta,numero_mora_irrecuperable,cuentas_revolventes_abiertas,cuentas_negativas_actuales,cuentas_claves_hist_negativa,numero_solic_ultimos_6meses,total_solicitudes_reporte,pct_limit_cred_utilizado_revol,geo_variable,mes,target
16652_2019,1,0,0,1,0,0,1,1,0,3114,0,0,0,0,3,0,1,4,26,24,0.084513476,2,0
16653_2019,0,0,0,1,0,0,1,1,0,4169,0,0,0,0,5,0,0,3,19,13,0.123139469,2,0
16654_2019,1,1,0,1,0,0,1,1,1,6731,2,0,0,2,10,3,1,2,5,9,0.052496509,2,0
16661_2019,1,0,0,1,0,0,1,1,0,10591,9,0,0,0,14,0,7,5,19,41,0.522777281,2,0
16663_2019,1,0,0,1,0,0,1,1,0,6402,0,0,0,0,11,0,0,3,14,25,0.770719907,2,0
16665_2019,0,0,0,1,0,0,1,1,0,876,5,0,0,0,3,0,2,3,9,5,0.057813481,2,0
16666_2019,0,0,0,1,0,1,1,1,0,4382,2,0,0,0,13,0,1,1,6,7,0.055911387,2,0
16667_2019,0,0,0,1,0,0,1,1,0,7224,10,0,0,0,3,0,2,3,11,91,0.056020323,2,0
16668_2019,0,0,0,1,0,0,1,1,0,2942,4,0,0,0,15,0,3,1,3,31,0.055092749,2,0
16669_2019,0,0,0,1,1,0,1,1,0,9373,3,0,0,0,9,0,1,4,20,17,0.062887608,2,0
16670_2019,1,1,0,1,1,1,1,1,1,13749,204,0,0,2,18,2,1,12,29,19,0.055066135,2,0
16678_2019,1,0,0,1,0,0,1,1,0,2253,2,0,0,0,4,0,1,3,9,49,0.431070778,2,0
1667_2019,1,0,0,1,0,0,1,1,0,2879,2,0,0,0,16,0,0,11,33,0,0.056456555,1,0
16682_2019,1,0,0,1,0,0,1,1,0,2965,2,0,0,0,7,0,2,3,9,60,0.051960838,2,0
16684_2019,0,0,0,1,0,0,1,1,0,1183,0,0,0,0,3,0,0,3,3,0,0.051960838,2,0
16685_2019,0,0,0,1,0,0,1,1,1,672,2,1,0,0,4,1,1,6,19,10,0.084513476,2,0
16689_2019,0,0,0,1,0,0,1,1,0,3255,0,0,0,0,7,0,0,5,9,0,0.051960838,2,0
1668_2019,1,1,1,1,0,0,1,1,1,4893,98,0,1,0,20,1,0,3,10,53,0.057017573,1,0
16691_2019,0,0,1,1,0,1,1,1,0,6913,8,0,0,0,22,0,4,6,18,35,0.052937746,2,0
16693_2019,0,0,1,1,0,0,1,1,0,8549,18,0,0,0,16,0,5,1,2,11,0.060840131,2,0
16694_2019,1,0,1,1,0,0,1,1,0,4512,5,0,0,0,3,0,1,1,2,0,0.052082681,2,0
16695_2019,1,0,0,1,0,1,1,1,0,2601,0,0,0,0,17,0,0,5,21,0,0.215065328,2,0
16698_2019,1,0,0,1,0,0,1,1,0,4616,7,0,0,0,12,0,0,10,37,37,0.059682925,2,0
166_2019,0,0,0,1,0,0,1,1,0,6936,0,0,0,0,7,0,0,9,36,10,0.05714138,1,1
16705_2019,0,0,0,1,1,1,1,1,1,6806,106,0,1,0,20,1,4,5,44,10,0.067284852,2,0
16707_2019,1,0,0,1,0,1,1,1,0,6087,2,0,0,0,8,0,1,4,6,9,0.051960838,2,0
16712_2019,0,0,0,1,0,0,1,1,0,963,0,0,0,0,2,0,0,0,4,0,0.062457817,2,0
16715_2019,1,0,0,1,0,0,1,1,0,3021,2,0,0,0,8,0,2,5,17,43,0.056420779,2,0
16717_2019,0,0,1,1,0,1,1,1,0,2711,0,0,0,0,6,0,1,3,12,24,0.060052147,2,0
1671_2019,1,0,1,1,0,0,1,1,0,6883,5,0,0,0,15,0,3,5,17,16,0.052221411,1,0
16723_2019,0,0,0,1,0,1,1,1,0,2520,4,0,0,0,7,0,1,3,3,10,0.054835978,2,0
16731_2019,1,1,0,1,0,0,1,1,0,3012,3,0,0,0,10,0,0,1,1,8,0.07513092,2,0
16735_2019,0,0,0,1,0,0,1,1,0,1086,0,0,0,0,2,0,0,1,6,0,0.093613645,2,0
16737_2019,1,0,1,1,1,1,1,1,1,3113,46,0,1,0,8,1,9,2,18,73,0.063322128,2,0
1673_2019,0,1,0,1,0,0,1,1,0,5638,4,0,0,0,9,0,0,6,15,2,0.058350779,1,0
16740_2019,0,0,0,1,0,0,1,1,0,5788,4,0,0,0,17,0,0,1,2,28,0.051960838,2,0
16743_2019,0,0,0,1,0,0,1,1,1,4355,196,0,2,0,21,2,1,1,6,14,0.092551053,2,0
16744_2019,0,0,0,1,0,0,1,1,0,3702,2,0,0,0,7,0,1,5,19,63,0.215065328,2,1
16745_2019,1,1,0,1,0,0,1,1,0,25231,8,0,0,0,8,0,0,2,10,58,0.052567658,2,0
16747_2019,1,0,1,1,0,0,1,1,0,1232,4,0,0,0,7,0,1,9,28,52,0.053381217,3,0
16748_2019,1,0,1,1,0,1,1,1,0,7097,0,0,0,0,8,0,0,3,16,9,0.05379181,2,0
1674_2019,1,0,1,1,0,0,1,1,1,2406,2,0,0,1,6,1,0,1,21,77,0.055762467,1,0
16755_2019,0,0,0,1,0,0,1,1,0,873,0,0,0,0,4,0,0,3,9,36,0.051960838,2,0
16760_2019,1,0,1,1,0,0,1,1,0,4941,4,0,0,0,9,0,2,5,14,51,0.770719907,2,1
16763_2019,1,1,1,1,0,1,1,1,0,7319,2,0,0,0,13,0,0,1,11,43,0.064987038,2,0
16765_2019,0,0,0,1,0,0,1,1,1,6500,4,0,0,1,11,1,4,7,18,15,0.728557563,2,0
16766_2019,1,0,0,1,0,0,1,1,0,3765,6,0,0,0,4,0,4,10,23,39,0.300140281,2,0
16767_2019,1,0,0,1,0,0,1,1,0,3181,2,0,0,0,10,0,1,10,11,1,0.059745513,2,0
16769_2019,0,0,0,1,0,0,1,1,0,2535,0,0,0,0,11,0,2,4,11,39,0.051960838,2,0
16774_2019,1,0,0,1,0,0,1,1,1,5996,14,1,0,0,7,1,4,9,15,82,0.056230998,2,0
16776_2019,0,0,1,1,0,0,1,1,0,3956,4,0,0,0,16,0,2,4,20,31,0.052415199,2,0
16777_2019,1,0,0,1,1,0,1,1,1,5450,5,0,0,0,3,1,0,1,6,77,0.056021962,2,0
16781_2019,1,0,0,1,0,0,1,1,1,4288,13,1,0,0,8,1,1,4,8,20,0.061476667,2,0
16788_2019,0,0,0,1,0,0,1,1,0,4652,0,0,0,0,11,0,4,5,26,7,0.052573682,2,0
16790_2019,0,0,0,1,0,0,1,1,0,805,0,0,0,0,2,0,0,3,14,40,0.056230998,2,0
16791_2019,0,0,0,1,0,0,1,1,0,2925,3,0,0,0,6,0,1,4,12,51,0.06347817,2,0
16797_2019,0,0,0,1,0,0,1,1,0,10351,2,0,0,0,8,0,0,1,19,9,0.051960838,2,0
167_2019,0,0,0,1,0,0,1,1,1,6178,0,0,0,1,6,1,2,5,8,36,0.059029268,3,0
16800_2019,1,0,1,1,0,1,1,1,0,7525,105,0,0,0,27,0,1,22,82,68,0.051960838,2,0
16801_2019,0,0,0,1,0,0,1,1,0,1025,4,0,0,0,7,0,1,3,13,26,0.431070778,2,0
16807_2019,0,0,1,1,0,0,1,1,0,2688,9,0,0,0,12,0,2,5,11,12,0.055003222,2,0
16809_2019,1,0,0,1,0,0,1,1,0,12434,0,0,0,0,6,0,0,1,1,3,0.053657474,2,0
1680_2019,1,0,0,1,0,0,1,1,0,4553,0,0,0,0,11,0,0,5,15,49,0.300140281,1,0
16811_2019,0,0,0,1,0,0,1,1,0,2102,2,0,0,0,6,0,1,1,9,24,0.066009627,2,0
16813_2019,1,0,0,1,0,0,1,1,0,6992,2,0,0,0,9,0,0,5,20,21,0.058187727,2,0
16815_2019,0,0,0,1,0,0,1,1,0,5463,10,0,0,0,19,0,5,1,7,6,0.059142641,2,0
16819_2019,1,0,0,1,0,0,1,1,1,2332,3,0,0,0,4,1,1,1,1,19,0.064379103,2,0
16823_2019,1,0,0,1,0,0,1,1,1,6038,103,0,0,1,6,1,5,3,10,73,0.051960838,3,0
16829_2019,1,0,0,1,0,0,1,1,0,25240,5,0,0,0,6,0,1,5,16,0,0.054976166,2,0
16832_2019,0,0,1,1,0,0,1,1,0,4581,0,0,0,0,12,0,0,1,11,20,0.052762704,2,0
16833_2019,0,0,0,1,0,0,1,1,1,398,4,0,0,0,2,1,0,9,33,4,0.05843587,2,0
16834_2019,1,1,1,1,1,0,1,1,0,5039,105,0,0,0,16,0,3,8,11,1,0.059029268,2,0
16837_2019,1,0,1,1,0,0,1,1,0,3411,2,0,0,0,12,0,0,3,4,41,0.058251978,2,0
16846_2019,1,0,0,1,0,0,1,1,0,12052,5,0,0,0,18,0,2,1,8,3,0.051960838,2,0
1684_2019,1,0,1,1,0,0,1,1,0,4556,2,0,0,0,9,0,1,1,3,25,0.054282707,1,0
16850_2019,1,0,1,1,0,0,1,1,0,3936,4,0,0,0,11,0,3,7,17,12,0.05808912,2,0
16851_2019,1,0,0,1,0,0,1,1,1,5912,4,0,0,1,18,1,6,5,32,118,0.075795057,2,0
16859_2019,1,0,1,1,0,0,1,1,0,6339,8,0,0,0,17,0,0,11,28,7,0.079385928,2,0
16860_2019,0,0,1,1,0,1,1,1,0,6256,6,0,0,0,11,0,1,5,19,17,0.093613645,2,0
16861_2019,1,0,1,1,0,0,1,1,0,5144,16,0,0,0,17,0,0,7,17,39,0.093613645,2,0
16865_2019,1,0,0,1,0,0,1,1,0,5179,10,0,0,0,9,0,3,1,4,0,0.052573682,2,0
16871_2019,1,0,0,1,0,0,1,1,0,2335,0,0,0,0,10,0,1,6,6,24,0.051960838,2,0
16877_2019,0,0,0,1,0,0,1,1,0,3182,0,0,0,0,9,0,0,1,3,19,0.062715966,2,0
16881_2019,1,0,1,1,0,0,1,1,0,4910,4,0,0,0,14,0,2,1,10,18,0.062630969,2,0
16883_2019,0,0,0,1,1,0,1,1,1,5931,8,0,0,0,8,1,1,3,13,34,0.059029268,2,0
16886_2019,1,1,0,1,0,0,1,1,0,2724,0,0,0,0,12,0,1,3,5,67,0.053299668,2,0
16887_2019,0,0,0,1,0,0,1,1,0,4972,4,0,0,0,8,0,1,7,16,12,0.05754717,2,0
16891_2019,0,1,0,1,0,0,1,1,1,4076,4,0,0,0,10,1,1,4,9,5,0.060052147,2,0
16892_2019,0,0,0,1,0,0,1,1,0,5561,2,0,0,0,13,0,0,2,12,26,0.057645583,2,0
16893_2019,0,0,1,1,0,0,1,1,1,4386,2,0,0,1,9,1,0,2,8,20,0.056230998,2,0
16895_2019,0,0,0,1,1,0,1,1,1,6123,0,0,0,1,9,1,0,7,19,34,0.051960838,2,0
16897_2019,0,0,0,1,0,1,1,1,1,2196,99,0,0,1,5,1,0,12,17,28,0.053919948,2,0
1689_2019,0,0,1,1,0,0,1,1,0,6186,2,0,0,0,12,0,0,8,41,4,0.05908809,1,0
16900_2019,1,0,1,1,0,1,1,1,1,4296,10,2,0,0,14,2,3,1,15,52,0.058140983,2,0
16906_2019,1,0,0,1,0,0,1,1,0,8158,0,0,0,0,10,0,0,3,15,12,0.053584458,2,0
16909_2019,0,1,0,1,0,0,1,1,0,3203,20,0,0,0,8,0,10,4,17,67,0.05859908,2,0
16912_2019,0,0,1,1,0,0,1,1,0,6954,6,0,0,0,13,0,3,2,15,34,0.056614221,2,0
16913_2019,1,0,1,1,0,0,1,1,0,4268,3,0,0,0,8,0,1,14,29,14,0.509184306,2,0
16914_2019,1,0,1,1,0,0,1,1,0,1566,0,0,0,0,7,0,0,8,22,19,0.266066142,2,0
16915_2019,1,0,0,1,0,0,1,1,0,4525,0,0,0,0,14,0,0,5,15,5,0.06199098,2,0
16917_2019,1,0,0,1,0,0,1,1,0,3060,5,0,0,0,10,0,0,5,9,1,0.055898936,2,0
16922_2019,1,1,0,1,0,0,1,1,0,6595,58,0,0,0,18,0,5,2,2,1,0.066009627,2,0
16926_2019,0,0,0,1,0,0,1,1,0,1192,0,0,0,0,7,0,0,13,43,43,0.05306968,2,0
16931_2019,1,1,1,1,1,1,1,1,0,8359,14,0,0,0,15,0,1,4,22,51,0.055569151,2,0
16932_2019,0,0,0,1,0,0,1,1,0,5628,4,0,0,0,13,0,4,9,23,16,0.056988255,2,0
16935_2019,0,0,0,1,0,0,1,1,0,13371,0,0,0,0,9,0,0,8,25,0,0.055993212,2,0
16937_2019,0,1,1,1,0,0,1,1,0,5565,0,0,0,0,9,0,0,1,5,2,0.300140281,2,0
16938_2019,0,0,1,1,0,0,1,1,0,9009,6,0,0,0,24,0,3,2,13,8,0.728557563,2,0
16939_2019,0,0,0,1,1,0,1,1,1,1491,290,0,3,0,5,3,0,1,6,94,0.052573682,2,0
1693_2019,1,0,0,1,0,0,1,1,0,2651,2,0,0,0,9,0,2,7,12,21,0.062118581,1,0
16940_2019,0,0,0,1,0,0,1,1,1,1376,2,1,0,0,2,1,0,2,4,53,0.053951529,2,0
16941_2019,0,0,1,1,0,0,1,1,0,1366,0,0,0,0,7,0,0,9,11,95,0.300140281,2,1
16942_2019,0,0,1,1,0,0,1,1,0,4986,0,0,0,0,13,0,0,1,4,13,0.300140281,2,0
16944_2019,1,0,1,1,0,0,1,1,0,7003,8,0,0,0,19,0,5,6,27,29,0.072295086,2,0
16956_2019,0,0,0,1,0,0,1,1,0,2559,2,0,0,0,4,0,2,4,12,0,0.300140281,2,0
16957_2019,1,0,0,1,0,0,1,1,0,4936,2,0,0,0,11,0,3,1,12,12,0.057637569,2,0
16958_2019,0,0,0,1,0,0,1,1,0,6328,0,0,0,0,5,0,0,6,15,36,0.051960838,2,0
16959_2019,1,0,0,1,0,0,1,1,0,2678,2,0,0,0,11,0,1,13,20,25,0.055257476,2,0
16961_2019,1,0,0,1,0,0,1,1,1,1438,96,0,1,0,2,1,0,1,6,0,0.051960838,2,0
16963_2019,0,1,0,1,0,0,1,1,0,4173,2,0,0,0,11,0,1,4,5,13,0.060410101,2,0
16965_2019,1,0,1,1,0,0,1,1,0,5916,4,0,0,0,17,0,1,3,9,41,0.052496509,2,0
16966_2019,0,0,0,1,0,0,1,1,0,14967,0,0,0,0,18,0,0,1,8,26,0.054305195,2,0
16968_2019,0,1,0,1,0,0,1,1,0,4112,2,0,0,0,7,0,1,3,7,15,0.057284589,2,0
16977_2019,0,0,1,1,0,0,1,1,0,7904,0,0,0,0,6,0,0,3,20,6,0.051960838,2,0
16979_2019,0,1,0,1,0,1,1,1,0,7542,4,0,0,0,21,0,2,3,20,1,0.052953922,2,0
16986_2019,1,0,0,1,0,0,1,1,0,3500,98,0,0,0,5,0,1,13,25,32,0.051960838,2,0
16987_2019,1,0,0,1,0,0,1,1,0,17303,0,0,0,0,6,0,0,6,11,23,0.057811353,2,0
16992_2019,0,0,1,1,0,0,1,1,0,10824,4,0,0,0,11,0,2,5,8,5,0.300140281,2,0
16995_2019,1,0,1,1,0,0,1,1,0,5530,0,0,0,0,9,0,2,6,17,25,0.053544614,2,0
16998_2019,0,0,1,1,0,0,1,1,0,2105,0,0,0,0,5,0,0,3,11,5,0.057992634,2,0
169_2019,1,0,1,1,0,0,1,1,0,2336,4,0,0,0,7,1,2,16,35,97,0.059394692,1,0
16_2019,0,0,0,1,0,0,1,1,0,2874,0,0,0,0,4,0,0,0,0,999,0.084513476,1,0
17007_2019,1,1,1,1,0,0,1,1,1,4845,11,1,0,0,13,1,5,12,40,44,0.10654776,2,0
17010_2019,0,1,0,1,0,1,1,1,0,4238,7,0,0,0,23,0,3,3,16,7,0.059057861,2,0
17013_2019,0,0,0,1,0,0,1,1,0,2638,2,0,0,0,6,0,2,1,3,38,0.300140281,2,0
17014_2019,1,0,0,1,0,0,1,1,0,10346,4,0,0,0,15,0,3,2,4,3,0.054369654,2,0
17021_2019,0,0,0,1,0,0,1,1,0,1000,0,0,0,0,6,0,0,6,16,15,0.05335406,2,0
17023_2019,1,0,1,1,0,0,1,1,0,6710,2,0,0,0,21,0,0,1,5,34,0.051960838,2,0
17024_2019,0,1,1,1,0,0,1,1,0,10870,0,0,0,0,12,0,0,1,11,21,0.056018859,2,0
17025_2019,1,1,0,1,0,0,1,1,0,3234,15,0,0,0,12,0,2,10,18,5,1,2,0
1702_2019,1,0,1,1,0,1,1,1,0,5840,16,0,0,0,16,0,1,5,37,65,0.058246288,1,0
17033_2019,0,0,0,1,0,0,1,1,0,5434,5,0,0,0,24,0,1,3,8,7,0.057318389,2,0
17037_2019,0,0,0,1,0,0,1,1,0,6569,0,0,0,0,8,0,1,1,2,36,0.522777281,2,0
17040_2019,1,0,0,1,0,0,1,1,0,3266,8,0,0,0,8,0,3,2,3,5,0.060199535,2,0
17041_2019,0,1,0,1,0,0,1,1,0,5236,7,0,0,0,7,0,1,1,4,86,0.062514797,2,0
17042_2019,0,0,1,1,0,0,1,1,0,4540,2,0,0,0,9,0,2,1,17,53,0.056659713,2,0
17043_2019,0,0,1,1,0,0,1,1,0,6707,4,0,0,0,5,0,0,7,33,35,0.728557563,2,0
17048_2019,0,1,0,1,0,0,1,1,0,5967,2,0,0,0,4,0,0,1,2,0,0.051960838,2,0
17049_2019,1,0,1,1,0,0,1,1,0,1508,0,0,0,0,2,0,0,3,10,14,0.692401952,2,0
1704_2019,0,0,1,1,0,0,1,1,0,1983,2,0,0,0,7,0,1,3,6,32,0.300140281,1,0
17050_2019,1,0,0,1,0,1,1,1,0,4555,0,0,0,0,19,0,0,1,7,67,0.057162539,2,0
17052_2019,0,0,0,1,0,0,1,1,0,6246,5,0,0,0,6,0,4,7,9,10,0.055798638,2,0
17053_2019,1,0,1,1,0,0,1,1,0,9088,15,0,0,0,18,0,4,3,27,18,0.059113812,2,0
17060_2019,1,1,0,1,0,0,1,1,0,1217,4,0,0,0,6,0,2,6,14,5,0.728557563,2,0
17062_2019,1,0,0,1,0,0,1,1,0,2582,2,0,0,0,9,0,0,5,17,48,0.052286798,2,0
17063_2019,0,0,0,1,0,0,1,1,1,6926,7,0,0,0,10,1,0,3,28,14,0.057068195,2,0
17067_2019,1,0,1,1,0,0,1,1,0,8942,12,0,0,0,14,0,5,3,15,32,0.117868945,2,0
17069_2019,0,0,0,1,0,0,1,1,0,3891,2,0,0,0,13,0,0,7,26,4,0.300140281,2,0
17076_2019,0,0,1,1,0,0,1,1,0,4182,2,0,0,0,9,0,1,3,5,32,0.060052147,2,0
17077_2019,0,0,0,1,0,0,1,1,0,10416,0,0,0,0,8,0,0,1,1,37,0.300140281,2,0
17079_2019,0,0,1,1,0,0,1,1,0,4900,2,0,0,0,7,0,0,5,17,6,0.054976166,2,0
1707_2019,1,0,0,1,0,0,1,1,0,5065,0,0,0,0,17,0,1,1,6,58,0.110861983,1,0
17080_2019,1,0,0,1,0,0,1,1,0,2342,2,0,0,0,16,0,0,8,15,66,0.054957348,2,0
17085_2019,1,0,0,1,0,0,1,1,0,7251,4,0,0,0,9,0,1,3,30,27,0.053706325,2,0
17092_2019,1,0,1,1,0,0,1,1,0,4491,100,0,0,0,11,0,3,1,7,29,0.051960838,2,1
17095_2019,0,0,1,1,0,1,1,1,0,4491,9,0,0,0,13,0,3,12,36,33,0.05246086,2,0
17106_2019,1,0,1,1,0,0,1,1,0,2730,0,0,0,0,8,0,0,0,9,69,0.060445321,2,0
17109_2019,0,0,0,1,0,0,1,1,0,4356,6,0,0,0,10,0,2,3,24,8,0.10654776,2,0
17110_2019,0,0,1,1,0,0,1,1,0,384,2,0,0,0,2,0,0,1,3,5,0.066615603,2,0
17115_2019,0,0,1,1,0,0,1,1,0,4263,2,0,0,0,6,0,1,5,5,33,0.061320056,2,0
17117_2019,0,0,0,1,0,0,1,1,0,990,0,0,0,0,4,0,0,1,2,13,0.431070778,2,0
17118_2019,0,0,0,1,0,0,1,1,0,2872,0,0,0,0,5,0,1,1,6,90,0.057414903,2,0
1711_2019,0,0,0,1,0,0,1,1,0,1933,0,0,0,0,5,0,0,6,13,36,0.053642509,1,0
17120_2019,0,0,0,1,0,0,1,1,1,2736,2,0,0,0,9,1,1,1,3,1,0.060389157,2,0
17122_2019,0,0,1,1,0,0,1,1,0,4363,0,0,0,0,8,0,1,12,12,51,0.052201248,2,0
17123_2019,1,0,1,1,0,0,1,1,1,4282,8,1,0,0,11,1,0,3,10,67,0.300140281,2,0
17128_2019,0,0,0,1,1,0,1,1,1,2434,96,0,1,0,7,1,0,1,3,27,0.056230998,2,0
17129_2019,0,0,0,1,0,0,1,1,0,4003,2,0,0,0,7,0,0,2,5,18,0.064674296,2,0
17134_2019,0,0,1,1,0,0,1,1,0,3098,0,0,0,0,2,0,0,1,2,0,0.054710926,2,0
17135_2019,1,0,0,1,0,0,1,1,0,2682,3,0,0,0,6,0,1,2,16,19,0.064561469,2,0
17136_2019,1,0,0,1,0,1,1,1,0,3843,0,0,0,0,14,0,1,5,19,13,0.10654776,2,0
17137_2019,1,0,1,1,0,0,1,1,0,4948,4,0,0,0,11,0,1,1,5,3,0.053059115,2,0
17138_2019,0,0,1,1,0,0,1,1,1,5115,770,0,3,0,18,3,2,1,3,28,0.051960838,2,0
17140_2019,1,1,1,1,0,0,1,1,0,5162,102,0,0,0,11,0,1,9,38,33,0.052825345,2,0
17143_2019,1,0,0,1,0,0,1,1,0,8154,7,0,0,0,3,0,1,9,25,11,0.057210961,2,0
17152_2019,0,1,0,1,0,0,1,1,0,4426,7,0,0,0,14,0,2,1,13,1,0.056221998,2,0
17156_2019,0,0,0,1,0,0,1,1,0,2274,0,0,0,0,4,0,0,1,2,44,0.06945647,2,0
1715_2019,0,0,0,1,0,0,1,1,0,5001,2,0,0,0,5,0,1,1,4,17,0.05239617,1,0
17162_2019,0,0,1,1,0,0,1,1,0,3447,4,0,0,0,9,0,4,6,23,25,0.060052147,2,0
17166_2019,1,0,0,1,0,0,1,1,0,7957,4,0,0,0,10,0,1,1,7,22,0.053888644,2,0
17169_2019,1,0,1,1,0,0,1,1,0,3663,6,0,0,0,8,0,2,2,11,14,0.055942901,2,0
17171_2019,0,0,1,1,0,0,1,1,0,9010,2,0,0,0,6,0,1,1,4,0,0.051960838,2,0
17172_2019,0,0,0,1,0,0,1,1,0,4530,0,0,0,0,5,0,0,4,6,0,0.057284589,2,0
17173_2019,0,0,0,1,0,0,1,1,0,2825,0,0,0,0,3,0,0,1,2,11,0.058709525,2,0
17176_2019,1,0,1,1,0,0,1,1,0,2766,9,0,0,0,3,0,0,10,21,0,0.052970051,2,1
17177_2019,1,0,0,1,0,0,1,1,0,1285,0,0,0,0,4,0,0,1,3,44,0.054304187,2,0
17179_2019,0,0,0,1,0,1,1,1,0,9078,3,0,0,0,11,0,1,1,8,20,0.051960838,2,0
1717_2019,1,1,0,1,0,0,1,1,0,4975,5,0,0,0,10,0,1,2,5,5,0.506520969,1,0
17181_2019,0,0,0,1,0,0,1,1,0,1422,0,0,0,0,5,0,0,3,5,47,0.051960838,2,0
17190_2019,0,0,0,1,0,0,1,1,0,2056,0,0,0,0,4,0,0,2,7,13,0.051960838,2,0
17193_2019,1,0,0,1,0,0,1,1,0,4540,98,0,0,0,2,0,2,2,8,83,0.051960838,2,0
17195_2019,0,0,1,1,0,0,1,1,0,9491,9,0,0,0,18,0,1,7,30,14,0.055380505,2,0
17197_2019,1,0,0,1,0,0,1,1,0,8365,0,0,0,0,3,0,0,1,2,0,0.052539461,2,0
17198_2019,1,1,0,1,1,0,1,1,0,5161,4,0,0,0,6,0,1,3,13,19,0.084513476,2,0
171_2019,0,0,1,1,0,0,1,1,0,7215,11,0,0,0,9,0,5,5,12,41,0.059077047,1,0
17200_2019,0,1,0,1,0,0,1,1,0,3555,0,0,0,0,4,0,0,1,1,9,0.05386674,2,0
17201_2019,0,0,1,1,0,0,1,1,0,1189,4,0,0,0,9,0,0,7,24,19,0.062915407,2,0
17203_2019,0,0,1,1,0,0,1,1,0,5660,0,0,0,0,5,0,0,6,8,10,0.060052147,2,0
17213_2019,1,1,0,1,0,1,1,1,0,6423,30,0,0,0,26,0,12,6,22,26,0.054370288,2,0
17214_2019,0,0,0,1,0,0,1,1,0,716,0,0,0,0,3,0,0,5,13,7,0.051960838,2,0
17215_2019,1,0,0,1,0,0,1,1,0,2706,11,0,0,0,14,0,3,2,35,35,0.052577877,2,0
17216_2019,0,0,1,1,0,0,1,1,0,14457,0,0,0,0,10,0,0,3,8,4,0.060052147,2,0
17217_2019,0,0,0,1,0,0,1,1,0,1597,0,0,0,0,3,0,0,4,4,9,0.300140281,2,0
17218_2019,1,1,0,1,0,0,1,1,0,4811,0,0,0,0,13,0,1,6,9,6,0.052675229,2,0
17222_2019,1,0,0,1,0,0,1,1,1,9146,208,0,1,1,12,2,5,3,6,32,0.062514797,2,0
17224_2019,1,1,0,1,0,0,1,1,0,4580,0,0,0,0,5,0,0,1,13,5,0.065984311,2,0
17241_2019,1,1,0,1,0,0,1,1,0,6993,0,0,0,0,5,0,0,5,9,12,0.052116453,2,0
17246_2019,0,0,0,1,0,0,1,1,0,4451,0,0,0,0,8,0,0,8,19,32,0.08563611,2,0
17248_2019,0,0,1,1,0,0,1,1,0,7527,2,0,0,0,10,0,2,5,25,13,0.060642233,2,0
17251_2019,1,1,1,1,0,0,1,1,0,1953,8,0,0,0,6,0,2,2,16,40,0.051960838,2,0
17252_2019,1,0,0,1,0,0,1,1,0,9453,5,0,0,0,2,0,2,3,7,10,0.05934123,2,0
17257_2019,1,0,0,1,0,0,1,1,1,4814,106,0,1,0,12,1,0,1,3,58,0.053666288,2,0
17265_2019,1,0,1,1,0,0,1,1,0,6241,6,0,0,0,15,0,2,2,3,17,0.067084835,2,0
17266_2019,1,1,0,1,0,0,1,1,0,4617,7,0,0,0,11,0,5,11,12,11,0.051960838,2,0
17268_2019,1,0,0,1,0,0,1,1,0,2398,2,0,0,0,8,0,1,5,22,49,0.060642233,2,0
17269_2019,1,0,0,1,0,0,1,1,0,5265,0,0,0,0,12,0,1,16,53,21,0.054835978,2,0
17271_2019,1,0,0,1,0,0,1,1,0,17270,2,0,0,0,4,0,2,2,7,38,1,2,0
17276_2019,1,0,0,1,0,0,1,1,0,6296,0,0,0,0,10,0,0,2,7,7,0.051960838,2,0
17282_2019,0,0,0,1,0,0,1,1,0,5255,0,0,0,0,7,0,0,1,4,17,0.06199098,2,0
17284_2019,1,0,0,1,0,0,1,1,0,4550,6,0,0,0,17,0,2,1,6,16,0.051960838,2,0
17287_2019,0,0,0,1,0,0,1,1,0,1645,0,0,0,0,3,0,0,5,6,33,0.057068195,2,0
17288_2019,1,0,1,1,0,1,1,1,1,7881,4,1,0,0,12,1,1,4,31,34,0.062873657,2,1
17290_2019,0,0,0,1,0,0,1,1,0,4196,5,0,0,0,15,0,2,9,30,4,0.052496509,2,0
17292_2019,1,0,0,1,0,0,1,1,0,2962,8,0,0,0,16,0,2,2,23,1,0.05714138,2,0
17294_2019,0,0,0,1,0,0,1,1,0,8141,2,0,0,0,17,0,0,3,6,22,0.052496509,2,0
17295_2019,0,0,0,1,0,0,1,1,0,5529,2,0,0,0,11,0,1,1,2,3,0.215065328,2,0
17298_2019,0,0,1,1,0,0,1,1,0,17722,0,0,0,0,6,0,0,3,20,1,0.215065328,2,0
172_2019,0,0,0,1,1,0,1,1,0,5286,2,0,0,0,8,0,2,9,17,81,0.055066135,1,0
17300_2019,1,0,0,1,0,0,1,1,0,1419,2,0,0,0,4,0,0,4,7,19,0.058140983,2,0
17312_2019,0,0,1,1,0,0,1,1,0,4519,0,0,0,0,10,0,0,3,5,0,0.054713202,2,0
